"Row ID","Order Priority","Discount","Unit Price","Shipping Cost","Customer ID","Customer Name","Ship Mode","Customer Segment","Product Category","Product Sub-Category","Product Container","Product Name","Product Base Margin","Country","Region","State or Province","City","Postal Code","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales","by"
18521,"High",0.07,10.06,2.06,188,"Alex Harrell","Regular Air","Corporate","Office Supplies","Paper","Wrap Bag","Riverleaf Stik-Withit® Designer Note Cubes®",0.39,"United States","Central","Texas","Gainesville",76240,2015-05-22,2015-05-22,88361,152.6556,23,221.24,"Order.ID"
18522,"High",0.07,1.68,1.57,188,"Alex Harrell","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 323",0.59,"United States","Central","Texas","Gainesville",76240,2015-05-22,2015-05-23,88361,7.15000000000001,29,46.65,"Order.ID"
18817,"High",0.1,58.1,1.49,190,"Lloyd Norris","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Avery Arch Ring Binders",0.38,"United States","Central","Illinois","Arlington Heights",60004,2015-02-12,2015-02-13,89092,113.6499,3,164.71,"Order.ID"
18818,"High",0.01,80.48,4.5,191,"Gerald Kearney","Regular Air","Corporate","Office Supplies","Appliances","Small Box","APC 7 Outlet Network SurgeArrest Surge Protector",0.55,"United States","Central","Illinois","Aurora",60505,2015-02-12,2015-02-15,89092,-35.4744,1,79.68,"Order.ID"
20520,"Not Specified",0.05,3.8,1.49,191,"Gerald Kearney","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Durable Pressboard Binders",0.38,"United States","Central","Illinois","Aurora",60505,2015-04-09,2015-04-11,89093,14.467,14,53.26,"Order.ID"
20521,"Not Specified",0.09,30.73,4,191,"Gerald Kearney","Regular Air","Corporate","Technology","Computer Peripherals","Small Box","Fellowes 17-key keypad for PS/2 interface",0.75,"United States","Central","Illinois","Aurora",60505,2015-04-09,2015-04-09,89093,-99.9864,7,203.49,"Order.ID"
20522,"Not Specified",0,125.99,8.08,191,"Gerald Kearney","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","StarTAC ST7762",0.57,"United States","Central","Illinois","Aurora",60505,2015-04-09,2015-04-10,89093,1348.59672,22,2356.01,"Order.ID"
19663,"Not Specified",0,213.45,14.7,193,"Danny Hong","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Drum","Panasonic KX-P2130 Dot Matrix Printer",0.59,"United States","West","Utah","Layton",84041,2015-01-03,2015-01-05,90430,-560.81418,1,224.12,"Order.ID"
20645,"Medium",0.07,6.54,5.27,193,"Danny Hong","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Wilson Jones® Four-Pocket Poly Binders",0.36,"United States","West","Utah","Layton",84041,2015-03-30,2015-04-01,90432,-66.0445,21,140.3,"Order.ID"
24273,"Not Specified",0.02,6.48,9.17,194,"Tammy Goldman","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1996",0.37,"United States","West","Utah","Lehi",84043,2015-01-10,2015-01-11,90431,-105.6852,4,28.2,"Order.ID"
20646,"Medium",0.09,3.29,1.35,194,"Tammy Goldman","Regular Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Acco® Hot Clips™ Clips to Go",0.4,"United States","West","Utah","Lehi",84043,2015-03-30,2015-04-01,90432,15.66,23,71.55,"Order.ID"
25158,"Critical",0,161.55,19.99,197,"Samantha Weaver","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer® Files",0.66,"United States","Central","Kansas","Overland Park",66212,2015-04-02,2015-04-04,88921,1167.158,19,3108.98,"Order.ID"
7158,"Critical",0,161.55,19.99,198,"Leroy Blanchard","Regular Air","Small Business","Office Supplies","Storage & Organization","Small Box","Fellowes Super Stor/Drawer® Files",0.66,"United States","Central","Michigan","Detroit",48138,2015-04-02,2015-04-04,51072,1014.92,77,12599.55,"Order.ID"
22136,"Not Specified",0.09,12.28,4.86,202,"Max Small","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 1933",0.38,"United States","Central","Oklahoma","Bartlesville",74006,2015-04-27,2015-04-28,88971,1.73,3,34.65,"Order.ID"
18783,"High",0.03,7.37,5.53,202,"Max Small","Regular Air","Corporate","Technology","Computer Peripherals","Small Pack","Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",0.69,"United States","Central","Oklahoma","Bartlesville",74006,2015-01-16,2015-01-18,88972,-133.7,11,85.79,"Order.ID"
21401,"Low",0.05,1.86,2.58,210,"Floyd Dale","Regular Air","Home Office","Office Supplies","Rubber Bands","Wrap Bag","Super Bands, 12/Pack",0.82,"United States","East","New York","Troy",12180,2015-01-17,2015-01-21,85965,-66.62,9,17.61,"Order.ID"
23097,"Medium",0.09,5.4,7.78,210,"Floyd Dale","Express Air","Home Office","Office Supplies","Binders and Binder Accessories","Small Box","3M Organizer Strips",0.37,"United States","East","New York","Troy",12180,2015-06-02,2015-06-02,85966,-21.48775,4,27.3,"Order.ID"
23098,"Medium",0.02,20.28,6.68,210,"Floyd Dale","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Seth Thomas 8 1/2"" Cubicle Clock",0.53,"United States","East","New York","Troy",12180,2015-06-02,2015-06-02,85966,44.6775,3,64.75,"Order.ID"
23099,"Medium",0,11.55,2.36,210,"Floyd Dale","Regular Air","Home Office","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 309",0.55,"United States","East","New York","Troy",12180,2015-06-02,2015-06-03,85966,23.595,5,62.98,"Order.ID"
23605,"Medium",0.01,10.06,2.06,211,"Anna Wood","Regular Air","Consumer","Office Supplies","Paper","Wrap Bag","Riverleaf Stik-Withit® Designer Note Cubes®",0.39,"United States","East","New York","Utica",13501,2015-01-06,2015-01-08,85964,7.59,2,21.2,"Order.ID"
23606,"Medium",0,65.99,5.92,211,"Anna Wood","Regular Air","Consumer","Technology","Telephones and Communication","Small Box","252",0.55,"United States","East","New York","Utica",13501,2015-01-06,2015-01-08,85964,-107.987,3,173.32,"Order.ID"
23100,"Medium",0.05,2.08,2.56,211,"Anna Wood","Regular Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Kleencut® Forged Office Shears by Acme United Corporation",0.55,"United States","East","New York","Utica",13501,2015-06-02,2015-06-03,85966,-36.25,20,42.29,"Order.ID"
26303,"Medium",0.05,119.99,56.14,218,"Frances Saunders","Delivery Truck","Consumer","Technology","Office Machines","Jumbo Box","Hewlett-Packard 2600DN Business Color Inkjet Printer",0.39,"United States","West","Utah","Murray",84107,2015-06-09,2015-06-11,88048,-102.5121,6,730.37,"Order.ID"
21203,"Medium",0.03,60.89,32.41,228,"Colleen Andrews","Delivery Truck","Small Business","Furniture","Chairs & Chairmats","Jumbo Drum","Global Push Button Manager's Chair, Indigo",0.56,"United States","South","North Carolina","Mint Hill",28227,2015-04-02,2015-04-03,88527,36.354,7,450.49,"Order.ID"
25500,"Medium",0.07,5.81,8.49,233,"Michele Bullard","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Fellowes Black Plastic Comb Bindings",0.39,"United States","Central","Illinois","Orland Park",60462,2015-02-20,2015-02-22,90237,-243.2365,10,58.8,"Order.ID"
25501,"Medium",0.04,9.65,6.22,233,"Michele Bullard","Regular Air","Small Business","Furniture","Office Furnishings","Small Box","Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",0.55,"United States","Central","Illinois","Orland Park",60462,2015-02-20,2015-02-21,90237,-53.62,12,120.47,"Order.ID"
23058,"Critical",0.06,279.81,23.19,234,"Don Cameron","Delivery Truck","Small Business","Office Supplies","Appliances","Jumbo Drum","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",0.59,"United States","Central","Iowa","Newton",50208,2015-02-05,2015-02-06,90236,1103.9724,6,1599.96,"Order.ID"
25121,"High",0.03,28.53,1.49,234,"Don Cameron","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Lock-Up Easel 'Spel-Binder'",0.38,"United States","Central","Iowa","Newton",50208,2015-03-27,2015-03-29,90238,136.3371,7,197.59,"Order.ID"
25122,"High",0.01,15.28,1.99,234,"Don Cameron","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+R, 3/Pack",0.42,"United States","Central","Iowa","Newton",50208,2015-03-27,2015-03-29,90238,-12.46,2,33.04,"Order.ID"
22044,"Low",0.06,3.34,7.49,234,"Don Cameron","Express Air","Small Business","Office Supplies","Pens & Art Supplies","Wrap Bag","Eldon Spacemaker® Box, Quick-Snap Lid, Clear",0.54,"United States","Central","Iowa","Newton",50208,2015-04-28,2015-04-30,90239,-175.86,8,27.45,"Order.ID"
18885,"Not Specified",0,442.14,14.7,236,"Shawn McIntyre","Delivery Truck","Corporate","Technology","Office Machines","Jumbo Drum","Okidata ML390 Turbo Dot Matrix Printers",0.56,"United States","West","Colorado","Louisville",80027,2015-02-22,2015-02-22,86621,3294.8259,10,4775.11,"Order.ID"
24327,"Medium",0.1,19.98,5.77,240,"Gilbert Scarborough","Express Air","Small Business","Office Supplies","Paper","Small Box","Xerox Blank Computer Paper",0.38,"United States","West","Colorado","Fountain",80817,2015-04-20,2015-04-20,90479,35.09,3,57.41,"Order.ID"
24328,"Medium",0.06,259.71,66.67,241,"Amy Ellis Holder","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Bevis Round Bullnose 29"" High Table Top",0.61,"United States","West","Colorado","Grand Junction",81503,2015-04-20,2015-04-21,90479,785.63,11,2809.87,"Order.ID"
25264,"Low",0.01,5.94,9.92,241,"Amy Ellis Holder","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","Storex Dura Pro™ Binders",0.38,"United States","West","Colorado","Grand Junction",81503,2015-05-26,2015-06-02,90480,-256.519,13,79.93,"Order.ID"
25265,"Low",0.02,125.99,3,241,"Amy Ellis Holder","Regular Air","Small Business","Technology","Telephones and Communication","Small Box","270c",0.59,"United States","West","Colorado","Grand Junction",81503,2015-05-26,2015-05-26,90480,398.358,8,873.18,"Order.ID"
18849,"Medium",0.02,146.05,80.2,247,"Marshall Brandt Briggs","Delivery Truck","Corporate","Furniture","Tables","Jumbo Box","BPI Conference Tables",0.71,"United States","South","Tennessee","Maryville",37804,2015-02-23,2015-02-23,89139,-101.192,5,798.69,"Order.ID"
18850,"Medium",0.06,65.99,5.92,247,"Marshall Brandt Briggs","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","252",0.55,"United States","South","Tennessee","Maryville",37804,2015-02-23,2015-02-24,89139,-3.33200000000003,14,792.11,"Order.ID"
18842,"Medium",0.09,2.88,0.99,247,"Marshall Brandt Briggs","Regular Air","Corporate","Office Supplies","Labels","Small Box","Avery 514",0.36,"United States","South","Tennessee","Maryville",37804,2015-03-21,2015-03-23,89140,-145.082,10,28.73,"Order.ID"
18773,"Critical",0.02,2.58,1.3,250,"Brenda Nelson Blanchard","Express Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","DIXON Oriole® Pencils",0.59,"United States","Central","Minnesota","Richfield",55423,2015-05-28,2015-05-29,87214,1.108,39,109.74,"Order.ID"
18774,"Critical",0.02,65.99,3.9,250,"Brenda Nelson Blanchard","Regular Air","Corporate","Technology","Telephones and Communication","Small Box","StarTAC Series",0.55,"United States","Central","Minnesota","Richfield",55423,2015-05-28,2015-05-29,87214,1061.379,27,1543.55,"Order.ID"
18801,"Medium",0.1,280.98,35.67,254,"Brett Hawkins","Delivery Truck","Home Office","Furniture","Tables","Jumbo Box","Global Adaptabilities™ Conference Tables",0.66,"United States","West","Colorado","Highlands Ranch",80126,2015-06-10,2015-06-11,86268,-53.745,5,1332.82,"Order.ID"
20577,"Critical",0.03,8.34,2.64,256,"Irene Li","Regular Air","Home Office","Office Supplies","Scissors, Rulers and Trimmers","Small Pack","Acme® Elite Stainless Steel Scissors",0.59,"United States","East","Pennsylvania","Hanover",17331,2015-01-31,2015-02-02,86267,0.683999999999999,4,34.64,"Order.ID"
24498,"Medium",0.05,17.48,1.99,258,"Allan Shields","Regular Air","Consumer","Technology","Computer Peripherals","Small Pack","Maxell Pro 80 Minute CD-R, 10/Pack",0.45,"United States","South","Florida","Seminole",33772,2015-01-02,2015-01-04,85858,-127.008,3,52.47,"Order.ID"
18011,"Low",0.09,2.88,0.7,259,"Edward Pugh","Regular Air","Consumer","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 340",0.56,"United States","West","New Mexico","Santa Fe",87505,2015-01-19,2015-01-19,85857,5.7532,10,26.38,"Order.ID"
22370,"High",0.05,31.76,45.51,263,"Carlos Hess","Delivery Truck","Small Business","Furniture","Tables","Jumbo Box","Hon iLevel™ Computer Training Table",0.65,"United States","East","Ohio","Cleveland Heights",44106,2015-01-21,2015-01-23,86297,-2177.986096,9,304.34,"Order.ID"
20858,"Not Specified",0,73.98,12.14,266,"Ross Frederick","Express Air","Corporate","Technology","Computer Peripherals","Small Box","Keytronic 105-Key Spanish Keyboard",0.67,"United States","Central","Texas","San Antonio",78207,2015-05-18,2015-05-20,90593,326.25,17,1300.81,"Order.ID"
19823,"Medium",0.08,6.48,7.03,266,"Ross Frederick","Regular Air","Corporate","Office Supplies","Paper","Small Box","Xerox 214",0.37,"United States","Central","Texas","San Antonio",78207,2015-05-15,2015-05-16,90594,8.93200000000001,10,67.86,"Order.ID"
19824,"Medium",0.01,20.34,35,266,"Ross Frederick","Regular Air","Corporate","Office Supplies","Storage & Organization","Large Box","Tennsco Commercial Shelving",0.84,"United States","Central","Texas","San Antonio",78207,2015-05-15,2015-05-16,90594,229.638,33,747.28,"Order.ID"
18770,"Low",0.02,5.58,5.3,268,"James Beck","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes",0.35,"United States","West","Arizona","Flagstaff",86001,2015-04-07,2015-04-12,88941,-22.48,3,18.67,"Order.ID"
18771,"Low",0.03,40.89,18.98,268,"James Beck","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon Executive Woodline II Cherry Finish Desk Accessories",0.57,"United States","West","Arizona","Flagstaff",86001,2015-04-07,2015-04-14,88941,78.98,5,210.77,"Order.ID"
23059,"Low",0.09,35.94,6.66,269,"Calvin Boyette","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,"United States","West","Arizona","Gilbert",85234,2015-06-05,2015-06-10,88942,144.2928,6,209.12,"Order.ID"
23060,"Low",0,170.98,13.99,269,"Calvin Boyette","Regular Air","Home Office","Furniture","Office Furnishings","Medium Box","Tenex Antistatic Computer Chair Mats",0.75,"United States","West","Arizona","Gilbert",85234,2015-06-05,2015-06-12,88942,888.1473,7,1287.17,"Order.ID"
23061,"Low",0.09,4.98,7.44,269,"Calvin Boyette","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1922",0.36,"United States","West","Arizona","Gilbert",85234,2015-06-05,2015-06-07,88942,-46.005,9,46.17,"Order.ID"
19515,"Medium",0.1,80.97,30.06,271,"Sam Rouse","Delivery Truck","Small Business","Technology","Office Machines","Jumbo Box","Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer",0.4,"United States","South","Georgia","Forest Park",30297,2015-03-30,2015-03-31,88940,128.0253,12,899.81,"Order.ID"
770,"Low",0.02,5.58,5.3,272,"Eleanor Swain","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Staples Brown Kraft Recycled Clasp Envelopes",0.35,"United States","South","North Carolina","Charlotte",28204,2015-04-07,2015-04-12,5509,-29.8984,11,68.46,"Order.ID"
771,"Low",0.03,40.89,18.98,272,"Eleanor Swain","Regular Air","Home Office","Furniture","Office Furnishings","Small Box","Eldon Executive Woodline II Cherry Finish Desk Accessories",0.57,"United States","South","North Carolina","Charlotte",28204,2015-04-07,2015-04-14,5509,52.9166,21,885.23,"Order.ID"
5059,"Low",0.09,35.94,6.66,272,"Eleanor Swain","Regular Air","Home Office","Office Supplies","Envelopes","Small Box","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",0.4,"United States","South","North Carolina","Charlotte",28204,2015-06-05,2015-06-10,36069,72.1858,24,836.47,"Order.ID"
5061,"Low",0.09,4.98,7.44,272,"Eleanor Swain","Regular Air","Home Office","Office Supplies","Paper","Small Box","Xerox 1922",0.36,"United States","South","North Carolina","Charlotte",28204,2015-06-05,2015-06-07,36069,-122.3733,37,189.83,"Order.ID"
22180,"Not Specified",0.09,15.28,10.91,275,"Roger Blalock Cassidy","Regular Air","Corporate","Office Supplies","Binders and Binder Accessories","Small Box","Recycled Premium Regency Composition Covers",0.36,"United States","East","Connecticut","Fairfield",6824,2015-01-24,2015-01-25,89292,-51.75,4,61.52,"Order.ID"
23504,"Critical",0.04,1.98,0.7,276,"Lucille Rankin","Express Air","Corporate","Office Supplies","Rubber Bands","Wrap Bag","Brites Rubber Bands, 1 1/2 oz. Box",0.83,"United States","East","Connecticut","Newington",6111,2015-05-21,2015-05-22,89291,-1,3,8.3,"Order.ID"
23503,"Critical",0.03,55.99,5,282,"Vickie Andrews","Regular Air","Corporate","Technology","Telephones and Communication","Small Pack","Accessory36",0.83,"United States","East","New Jersey","Belleville",7109,2015-05-21,2015-05-22,89291,-221.254,9,416.95,"Order.ID"
24512,"High",0.1,1.68,1.57,283,"Pauline Boyette","Regular Air","Corporate","Office Supplies","Pens & Art Supplies","Wrap Bag","Newell 323",0.59,"United States","East","New Jersey","Newark",7101,2015-06-17,2015-06-18,89293,-11.57,11,18.71,"Order.ID"
19168,"Low",0,4.13,5.34,286,"Virginia Gay","Regular Air","Small Business","Office Supplies","Binders and Binder Accessories","Small Box","ACCOHIDE® Binder by Acco",0.38,"United States","Central","Kansas","Shawnee",66203,2015-06-17,2015-06-21,89761,-61.87,9,40.95,"Order.ID"
19169,"Low",0.1,130.98,54.74,286,"Virginia Gay","Delivery Truck","Small Business","Furniture","Bookcases","Jumbo Box","O'Sullivan Elevations Bookcase, Cherry Finish",0.69,"United States","Central","Kansas","Shawnee",66203,2015-06-17,2015-06-21,89761,-530.24,9,1155.73,"Order.ID"
25624,"Critical",0.09,28.48,1.99,288,"Patricia Cole Blair","Regular Air","Small Business","Technology","Computer Peripherals","Small Pack","Memorex 4.7GB DVD+RW, 3/Pack",0.4,"United States","Central","Kansas","Wichita",67212,2015-01-16,2015-01-19,89762,132.687,7,192.3,"Order.ID"
